id,delta,epsilon,baseline_dist,simp_dist,orig_points,baseline_points,simp_points
469,11.938399665777494,0.5,17.90759949866624,16.88836784624417,1784,559,404
470,13.016998467505013,0.5,19.52549770125752,-1.0,1690,669,402
473,13.232386471982169,0.5,19.848579707973254,18.71837703236506,1731,329,224
475,-1,0.5,-1,-1,1176,316,-1
474,10.056132749105517,0.5,15.084199123658276,-1.0,1771,620,494
476,10.454051281626723,0.5,15.681076922440086,14.789254612286037,1763,634,478
478,11.767117385108426,0.5,17.650676077662638,16.671307248171246,1738,533,384
479,12.423702760245545,0.5,18.635554140368317,17.570856337411776,1476,336,166
477,12.812017255626797,0.5,19.218025883440195,-1.0,1750,346,220
481,-1,0.5,-1,-1,1517,281,-1
482,-1,0.5,-1,-1,1306,397,-1
480,11.877119775273234,0.5,17.81567966290985,16.80742314964773,1789,738,550
485,-1,0.5,-1,-1,1616,487,-1
484,10.161165929524,0.5,15.241748894286,14.370096827304742,900,50,16
483,13.607429949677588,0.5,20.411144924516382,-1.0,1988,1511,934
487,12.62339801531215,0.5,18.935097022968225,17.85711656976588,1080,938,648
486,13.064840099272544,0.5,19.597260148908816,18.493803893716127,2397,1175,582
488,12.252280453457809,0.5,18.378420680186714,-1.0,1784,965,762
489,10.957528075933993,0.5,16.43629211390099,15.5,1767,158,102
492,-1,0.5,-1,-1,1747,136,-1
491,11.84009279178679,0.5,17.760139187680185,-1.0,1517,915,756
493,7.617046182039663,0.5,11.425569273059494,10.776031502462319,1799,85,44
494,12.822425621642852,0.5,19.23363843246428,18.138435702680283,1829,942,632
490,14.860491931158021,0.5,22.29073789673703,-1.0,4936,2429,1080
495,13.747056332212724,0.5,20.620584498319086,19.445634635505158,1717,320,180
496,12.856338527125757,0.5,19.284507790688636,18.18626601452895,1477,291,190
497,12.442608438717954,0.5,18.66391265807693,-1.0,1687,539,362
498,12.185292928411629,0.5,18.277939392617444,-1.0,1708,527,360
499,10.308069150723048,0.5,15.462103726084573,14.582777707144196,826,417,338
501,11.612641533281055,0.5,17.41896229992158,16.427448051138033,287,215,158
502,8.765203619095598,0.5,13.147805428643396,12.400838152506575,572,525,430
500,12.773131375273202,0.5,19.159697062909803,-1.0,1803,302,178
504,-1,0.5,-1,-1,1737,537,-1
503,13.7101440178047,0.5,20.56521602670705,19.39384048056415,1754,331,194
506,-1,0.5,-1,-1,1780,166,-1
505,12.550868110454475,0.5,18.826302165681714,17.885127244526313,1531,1336,872
508,1.5731863658524283,0.5,2.3597795487786426,-1.0,370,331,278
509,7.01752933552363,0.5,10.526294003285445,9.92714044474316,472,61,38
507,9.189493416824673,0.5,13.784240125237009,-1.0,1794,796,612
511,14.286729930892733,0.5,21.4300948963391,20.209255884457328,663,574,372
512,12.430447626797788,0.5,18.645671440196683,17.582574374294808,641,215,140
510,7.45260463721214,0.5,11.17890695581821,10.544468087719906,2005,130,92
515,14.092015283429175,0.5,21.138022925143762,19.933853943345742,1365,633,394
514,14.001069258714379,0.5,21.001603888071568,19.800691386220418,1876,293,140
513,12.8040066200354,0.5,19.2060099300531,-1.0,718,669,516
516,14.649651804471274,0.5,21.97447770670691,20.722471582218347,655,564,376
518,9.851684366522235,0.5,14.777526549783353,-1.0,960,769,558
521,-1,0.5,-1,-1,1730,300,-1
517,8.480461854395832,0.5,12.72069278159375,-1.0,1772,504,386
520,13.653585223495794,0.5,20.48037783524369,19.313988302738863,1031,841,598
519,12.41287767707319,0.5,18.619316515609786,17.55924563177378,1493,164,86
522,-1,0.5,-1,-1,1727,903,-1
524,10.491464456547616,0.5,15.737196684821425,14.841999668742284,483,271,184
525,-1,0.5,-1,-1,1707,743,-1
523,11.560115559843034,0.5,17.34017333976455,-1.0,1395,976,616
527,-1,0.5,-1,-1,1690,89,-1
526,11.4929425130076,0.5,17.2394137695114,16.25350986091348,1670,132,64
528,11.300619200307919,0.5,16.950928800461877,-1.0,1146,851,618
529,7.5074562427227285,0.5,11.261184364084093,-1.0,695,470,390
532,-1,0.5,-1,-1,1768,843,-1
533,-1,0.5,-1,-1,1677,552,-1
534,-1,0.5,-1,-1,34108,242,-1
530,10.784280335559492,0.5,16.176420503339237,15.256145161203667,1754,124,80
531,11.405514537077364,0.5,17.108271805616045,16.186235026042414,1740,637,478
537,14.644624189255842,0.5,21.96693628388376,20.854263416539673,1415,1112,642
538,12.43724480481933,0.5,18.655867207228994,17.62731625648811,933,830,598
535,12.512532326473512,0.5,18.768798489710267,17.700343224135406,830,341,250
539,-1,0.5,-1,-1,624,164,-1
536,14.058986796199713,0.5,21.08848019429957,-1.0,1498,548,374
540,11.088119627542653,0.5,16.63217944131398,15.685895376768501,285,274,244
541,14.027856611911247,0.5,21.04178491786687,19.970015271671528,1239,1030,656
542,-1,0.5,-1,-1,6,5,-1
543,13.808139882716352,0.5,20.712209824074527,19.532506367598593,1325,968,574
545,14.744766492144185,0.5,22.117149738216277,20.857157201412914,851,735,472
546,0.0,0.5,0.0,-1.0,15,14,-1
547,11.809357142666917,0.5,17.714035714000374,16.704116015663818,933,283,138
548,6.741669852183901,0.5,10.112504778275852,9.537295760949672,1657,92,62
544,6.1133457377107865,0.5,9.17001860656618,-1.0,2277,106,52
549,13.137716916134723,0.5,19.706575374202085,18.581377096388486,1805,304,162
553,-1,0.5,-1,-1,1740,703,-1
552,-1,0.5,-1,-1,1729,856,-1
551,11.289473544733285,0.5,16.93421031709993,15.970694198562951,1470,662,466
550,10.34457868828018,0.5,15.51686803242027,-1.0,1607,453,348
555,-1,0.5,-1,-1,871,400,-1
556,-1,0.5,-1,-1,1666,129,-1
554,7.480712822285516,0.5,11.221069233428274,10.583898060381058,1806,87,42
557,12.879013163170642,0.5,19.318519744755964,18.218385385828313,1759,561,408
558,9.817474226143089,0.5,14.726211339214633,13.91554701360399,1709,502,394
561,-1,0.5,-1,-1,1734,410,-1
563,0.0,0.5,0.0,-1.0,234,234,-1
560,14.729115276838323,0.5,22.093672915257486,-1.0,1827,835,588
562,9.887419141981871,0.5,14.831128712972806,13.98722726528636,1674,91,46
566,5.1497316366691095,0.5,7.724597455003664,7.287770206479081,81,77,70
559,13.539278942297189,0.5,20.308918413445785,-1.0,1706,1016,706
564,-1,0.5,-1,-1,108,108,-1
569,0.0,0.5,0.0,-1.0,211,209,-1
570,-1,0.5,-1,-1,1128,186,-1
568,-1,0.5,-1,-1,151,150,-1
565,8.760178311573414,0.5,13.140267467360122,12.393658214665718,1396,334,278
571,0.0,0.5,0.0,-1.0,116,116,-1
567,13.780231959652122,0.5,20.670347939478184,-1.0,1790,334,188
572,-1,0.5,-1,-1,1603,516,-1
575,-1,0.5,-1,-1,1709,241,-1
576,-1,0.5,-1,-1,1448,457,-1
574,14.245946202622157,0.5,21.368919303933236,20.194812458752033,1733,885,586
573,11.26316994255688,0.5,16.89475491383532,-1.0,631,550,472
578,0.0,0.5,0.0,-1.0,96,96,-1
577,11.184576411321457,0.5,16.776864616982184,15.822009233447265,218,209,180
580,-1,0.5,-1,-1,1621,150,-1
582,-1,0.5,-1,-1,1745,563,-1
583,-1,0.5,-1,-1,6,6,-1
581,7.193172066947294,0.5,10.78975810042094,-1.0,960,602,504
579,12.37427880541379,0.5,18.561418208120685,-1.0,1792,862,632
588,-1,0.5,-1,-1,1694,992,-1
585,8.989240620881949,0.5,13.483860931322925,12.714422969422099,1590,113,70
586,-1,0.5,-1,-1,1775,1133,-1
590,-1,0.5,-1,-1,911,415,-1
592,-1,0.5,-1,-1,1698,266,-1
589,14.617313841477463,0.5,21.925970762216195,20.680745432204443,1743,978,684
584,9.971128682297225,0.5,14.956693023445839,-1.0,1725,664,496
587,10.190117673775648,0.5,15.28517651066347,-1.0,1796,672,538
591,10.321811954868336,0.5,15.482717932302503,-1.0,1644,497,388
598,0.0,0.5,0.0,-1.0,141,141,-1
593,13.889041565211656,0.5,20.833562347817484,-1.0,1567,688,536
595,14.616448138096942,0.5,21.924672207145413,-1.0,1667,827,664
596,12.18071215000454,0.5,18.27106822500681,17.229999999999563,1664,362,220
594,14.296822270658737,0.5,21.445233405988105,-1.0,1792,1013,756
597,14.73558823484707,0.5,22.103382352270604,20.84422268295396,1704,394,242
602,-1,0.5,-1,-1,1695,523,-1
603,-1,0.5,-1,-1,1702,334,-1
600,9.4111275636809,0.5,14.11669134552135,13.324944937106329,1635,145,96
599,14.111116431589856,0.5,21.166674647384784,-1.0,1621,904,596
606,0.0,0.5,0.0,-1.0,5,5,-1
605,-1,0.5,-1,-1,1686,642,-1
607,0.0,0.5,0.0,-1.0,144,144,-1
601,9.916346235569117,0.5,14.874519353353676,-1.0,1676,506,382
608,0.0,0.5,0.0,-1.0,76,76,-1
609,0.0,0.5,0.0,-1.0,155,155,-1
610,3.5623140534539046,0.5,5.343471080180857,5.042743544684673,174,172,164
604,11.4880944609951,0.5,17.23214169149265,16.319921602421392,1791,576,442
612,3.0542855912512916,0.5,4.581428386876937,4.324344693971072,159,141,136
611,-1,0.5,-1,-1,1735,761,-1
613,0.35695164213899894,0.5,0.5354274632084984,0.5098039712322981,188,175,166
614,10.985996506325145,0.5,16.47899475948772,15.541524105208516,1776,549,394
618,-1,0.5,-1,-1,1733,422,-1
615,12.49851159994755,0.5,18.747767399921326,17.680000003436252,1605,193,98
616,7.070674306307539,0.5,10.606011459461309,-1.0,1665,535,448
621,-1,0.5,-1,-1,955,547,-1
617,12.357321053748114,0.5,18.53598158062217,-1.0,1705,682,536
619,11.608259757723815,0.5,17.412389636585722,-1.0,1662,765,540
624,0.0,0.5,0.0,-1.0,120,115,-1
620,11.150493155555148,0.5,16.725739733332723,-1.0,1731,348,264
627,-1,0.5,-1,-1,1696,609,-1
623,12.086902076168386,0.5,18.13035311425258,17.098421362502844,814,425,338
628,-1,0.5,-1,-1,1760,561,-1
626,-1,0.5,-1,-1,95,92,-1
625,6.442552004931251,0.5,9.663828007396877,9.11272199564064,1688,37,22
630,-1,0.5,-1,-1,1694,762,-1
622,11.257606555329566,0.5,16.88640983299435,-1.0,1600,723,580
629,11.007294553164073,0.5,16.51094182974611,-1.0,828,444,348
631,12.22804947531534,0.5,18.34207421297301,17.293557152668424,1722,126,56
635,13.787230309185135,0.5,20.680845463777704,19.5027921275465,863,197,134
633,11.378878009517221,0.5,17.06831701427583,-1.0,1346,997,622
632,12.18352567576187,0.5,18.275288513642806,-1.0,1696,859,614
634,12.693619783331249,0.5,19.040429674996872,-1.0,882,329,250
636,-1,0.5,-1,-1,1784,736,-1
640,10.278530258260966,0.5,15.41779538739145,14.541012894724677,356,240,198
638,12.716604679995108,0.5,19.07490701999266,17.988925025206548,944,464,362
639,9.95696538757309,0.5,14.935448081359635,14.084580221732459,1501,242,150
637,6.609188473217892,0.5,9.913782709826839,-1.0,1616,73,44
642,-1,0.5,-1,-1,1689,850,-1
641,10.59749893031121,0.5,15.896248395466813,-1.0,1565,738,558
643,-1,0.5,-1,-1,1660,458,-1
645,10.776233597858086,0.5,16.16435039678713,15.248466907177363,1239,242,154
644,13.196579195894586,0.5,19.79486879384188,18.666824841016563,1704,290,170
647,-1,0.5,-1,-1,1668,654,-1
648,-1,0.5,-1,-1,1666,514,-1
