id,baseline_algo,original_points,baseline_points,simplify_points,baseline_frechet,simplify_frechet,baseline_time,simplify_time,best_e,best_d
15,DP,1131,307,190,375.2395374919158,345.85421436325663,0.006712417001836002,6.508672374999151,0.75,214.42259285252334
15,DOTS,1131,902,628,26.64695518715059,24.564883899693914,0.026805791014339775,8.369097707996843,0.75,15.226831535514622
15,SQUISH,1131,113,20,3031.2469435856638,2793.833091728057,0.005126834003021941,7.339832041005138,0.75,1732.1411106203793
16,DP,4463,9,-1,201.41505476250808,-1,0.010711334005463868,-1,-1,-1
16,DOTS,4463,212,-1,12.489356968345705,-1,0.08739541698014364,-1,-1,-1
16,SQUISH,4463,446,-1,12.741278812196247,-1,0.010596207983326167,-1,-1,-1
17,DP,1979,59,44,382.0820775524746,352.1613935111476,0.03925212498870678,10.77450858199154,0.75,218.33261574427118
17,DOTS,1979,324,180,22.31810605422012,20.57470319813429,0.03644908301066607,13.683240625017788,0.75,12.753203459554355
17,SQUISH,1979,197,66,166.8767071917295,153.81104613036595,0.005791458010207862,9.329700084024807,0.75,95.358118395274
18,DP,1615,3,6,7741.344064725039,7135.0275362521525,0.005966750002698973,8.855373083031736,0.75,4423.625179842879
18,DOTS,1615,86,54,22.1657835305181,20.433779497692704,0.031962333974661306,9.662138917017728,0.75,12.666162017438916
18,SQUISH,1615,161,78,14.415741635090841,7741.303503034301,0.005687458993634209,13.53661695800838,0.5,9.610494423393893
19,DP,808,14,16,195.86515555665693,180.5216057397146,0.00504737498704344,7.280576458986616,0.75,111.92294603237539
